OrderID,DateKey,CustomerID,ProductID,RepID,Quantity,Discount,SalesAmount,CostAmount,Profit,Region
105375,20250327,183,1025,7,6,0.2,4613.16,2886.65,1726.51,Europe
105376,20240810,122,1003,15,4,0.0,260.29,125.17,135.12,Asia Pacific
105377,20241208,10,1075,10,5,0.0,3087.45,2037.11,1050.34,Europe
105378,20251203,143,1030,9,5,0.0,1517.76,982.89,534.87,Europe
105379,20230726,229,1008,12,1,0.15,188.57,125.18,63.39,Asia Pacific
105380,20230531,234,1085,10,4,0.0,1434.0,1090.56,343.44,Europe
105381,20241029,229,1024,14,6,0.2,1741.77,1484.78,256.99,Asia Pacific
105382,20240611,119,1053,7,2,0.0,741.13,374.3,366.83,Europe
105383,20230614,18,1064,11,4,0.2,43.65,31.0,12.65,Asia Pacific
105384,20250705,116,1050,7,4,0.05,153.61,86.35,67.26,Europe
105385,20251006,156,1003,2,4,0.05,273.77,138.58,135.19,North America
105386,20230206,247,1080,5,3,0.2,674.09,450.81,223.28,North America
105387,20231129,8,1067,9,4,0.1,2161.73,1509.8,651.93,Europe
105388,20240207,41,1005,2,2,0.0,63.91,29.41,34.5,North America
105389,20240218,162,1092,8,1,0.1,204.07,119.72,84.35,Europe
105390,20230214,16,1069,13,1,0.05,307.05,148.63,158.42,Asia Pacific
105391,20230725,119,1029,10,4,0.0,145.64,91.44,54.2,Europe
105392,20230303,197,1085,13,6,0.15,1828.35,1635.84,192.51,Asia Pacific
105393,20240224,114,1086,8,2,0.1,628.43,464.31,164.12,Europe
105394,20250517,114,1012,9,3,0.0,1382.09,688.76,693.33,Europe
105395,20250330,172,1095,3,3,0.1,294.79,155.42,139.37,North America
105396,20230119,176,1084,13,3,0.1,104.41,63.33,41.08,Asia Pacific
105397,20231231,56,1067,12,5,0.05,2852.28,1887.25,965.03,Asia Pacific
105398,20251027,81,1074,3,1,0.15,41.4,31.41,9.99,North America
105399,20240303,216,1083,12,4,0.15,736.2,590.06,146.14,Asia Pacific
105400,20240802,44,1076,1,2,0.15,206.22,139.4,66.82,North America
105401,20240629,246,1059,6,6,0.1,3860.98,2402.8,1458.18,Europe
105402,20231121,99,1084,3,4,0.05,146.95,84.44,62.51,North America
105403,20230224,28,1005,4,2,0.1,51.35,26.26,25.09,North America
105404,20250216,91,1013,11,1,0.15,155.83,104.0,51.83,Asia Pacific
105405,20250918,238,1017,7,1,0.15,825.8,479.16,346.64,Europe
105406,20230211,16,1037,15,3,0.1,1501.06,852.63,648.43,Asia Pacific
105407,20230819,161,1062,2,2,0.0,320.14,190.06,130.08,North America
105408,20240328,209,1016,5,2,0.0,148.13,68.77,79.36,North America
105409,20240129,59,1083,10,2,0.05,411.41,295.03,116.38,Europe
105410,20241121,124,1054,2,4,0.1,526.58,427.3,99.28,North America
105411,20240127,62,1037,8,1,0.0,622.66,318.32,304.34,Europe
105412,20240826,182,1042,7,5,0.2,912.17,715.9,196.27,Europe
105413,20250530,169,1065,13,5,0.0,1579.76,1053.26,526.5,Asia Pacific
105414,20230326,232,1025,13,1,0.05,736.31,387.99,348.32,Asia Pacific
105415,20251119,12,1068,7,5,0.0,2515.46,1301.5,1213.96,Europe
105416,20230218,69,1033,2,3,0.0,368.01,182.01,186.0,North America
105417,20230310,140,1069,4,2,0.05,614.1,297.26,316.84,North America
105418,20251217,20,1006,4,2,0.0,1234.42,827.85,406.57,North America
105419,20241127,109,1035,15,8,0.0,4108.16,2777.96,1330.2,Asia Pacific
105420,20240423,134,1037,6,4,0.0,2490.66,1273.26,1217.4,Europe
105421,20250330,186,1038,15,2,0.0,1049.49,767.93,281.56,Asia Pacific
105422,20230527,132,1040,10,3,0.0,1931.28,1037.79,893.49,Europe
105423,20251012,31,1001,3,2,0.1,1207.2,729.47,477.73,North America
105424,20240831,179,1080,10,4,0.2,1006.64,673.21,333.43,Europe
105425,20240321,24,1039,14,1,0.2,184.44,164.18,20.26,Asia Pacific
105426,20230809,205,1051,13,3,0.2,544.9,387.51,157.39,Asia Pacific
105427,20230405,217,1076,3,3,0.0,324.93,186.69,138.24,North America
105428,20230919,93,1080,5,4,0.0,1123.48,601.08,522.4,North America
105429,20250615,14,1094,15,1,0.0,403.12,265.62,137.5,Asia Pacific
105430,20251230,35,1008,1,8,0.05,2090.71,1241.79,848.92,North America
105431,20230807,238,1027,8,6,0.1,2773.55,1447.02,1326.53,Europe
105432,20230402,148,1066,3,2,0.0,167.92,104.7,63.22,North America
105433,20230507,92,1096,3,1,0.15,573.22,360.67,212.55,North America
105434,20230321,14,1090,14,3,0.05,558.34,419.16,139.18,Asia Pacific
105435,20250909,141,1056,1,4,0.2,2994.33,1846.26,1148.07,North America
105436,20250704,35,1017,5,1,0.05,922.95,479.16,443.79,North America
105437,20240430,157,1039,14,4,0.0,922.21,656.72,265.49,Asia Pacific
105438,20241124,201,1039,14,8,0.0,1844.42,1313.45,530.97,Asia Pacific
105439,20230125,191,1039,10,1,0.2,164.68,146.59,18.09,Europe
105440,20230605,29,1014,12,4,0.05,1218.62,956.0,262.62,Asia Pacific
105441,20240923,53,1074,4,5,0.2,175.97,141.85,34.12,North America
105442,20251216,250,1020,1,5,0.0,575.92,329.9,246.02,North America
105443,20230119,218,1078,5,3,0.1,1450.04,811.47,638.57,North America
105444,20230825,111,1097,6,5,0.0,1121.3,694.6,426.7,Europe
105445,20231004,30,1009,3,5,0.2,1097.36,878.1,219.26,North America
105446,20250114,160,1017,8,2,0.0,1943.06,958.32,984.74,Europe
105447,20240705,92,1042,4,4,0.1,820.96,572.72,248.24,North America
105448,20240930,74,1086,9,4,0.0,1396.51,928.61,467.9,Europe
105449,20230825,188,1022,2,5,0.0,1016.6,536.1,480.5,North America
105450,20250924,100,1053,8,3,0.05,1169.26,621.61,547.65,Europe
105451,20230224,13,1078,2,3,0.1,1450.04,811.47,638.57,North America
105452,20241114,29,1022,11,2,0.05,432.66,240.17,192.49,Asia Pacific
105453,20230419,105,1088,7,6,0.05,2610.77,1667.52,943.25,Europe
105454,20240108,142,1037,4,1,0.0,622.66,318.32,304.34,North America
105455,20250830,89,1052,3,4,0.0,2748.29,1802.91,945.38,North America
105456,20230720,202,1041,13,1,0.15,156.54,135.7,20.84,Asia Pacific
105457,20250428,117,1040,9,2,0.15,1357.05,857.91,499.14,Europe
105458,20240523,184,1007,9,3,0.15,321.44,258.12,63.32,Europe
105459,20231002,244,1090,10,2,0.05,372.23,279.44,92.79,Europe
105460,20230730,39,1022,14,3,0.2,487.97,321.66,166.31,Asia Pacific
105461,20240518,64,1006,8,5,0.05,2648.03,1869.34,778.69,Europe
105462,20241203,227,1066,5,2,0.0,188.07,117.26,70.81,North America
105463,20230211,132,1009,8,4,0.0,1097.36,702.48,394.88,Europe
105464,20231111,248,1084,10,2,0.0,77.34,42.22,35.12,Europe
105465,20250226,229,1082,13,2,0.05,196.56,100.84,95.72,Asia Pacific
105466,20231125,133,1030,8,2,0.15,416.16,317.06,99.1,Europe
105467,20251106,103,1072,9,1,0.0,194.26,145.71,48.55,Europe
105468,20231010,58,1061,13,3,0.1,493.37,391.83,101.54,Asia Pacific
105469,20250731,97,1002,12,2,0.2,190.4,165.24,25.16,Asia Pacific
105470,20230915,117,1025,8,1,0.2,620.05,387.99,232.06,Europe
105471,20240728,130,1003,8,3,0.1,175.69,93.88,81.81,Europe
105472,20240727,247,1026,3,1,0.2,709.47,421.23,288.24,North America
105473,20240903,224,1066,3,3,0.15,239.79,175.9,63.89,North America
105474,20251108,156,1045,2,5,0.15,534.64,323.89,210.75,North America
105475,20250416,88,1071,12,2,0.0,784.6,499.5,285.1,Asia Pacific
105476,20240227,172,1044,5,1,0.0,686.73,398.1,288.63,North America
105477,20250127,198,1075,11,3,0.15,1743.31,1353.22,390.09,Asia Pacific
105478,20250201,60,1063,9,6,0.15,4305.0,2441.21,1863.79,Europe
105479,20240228,188,1097,2,1,0.1,226.05,155.59,70.46,North America
105480,20240304,59,1018,8,1,0.2,155.84,140.36,15.48,Europe
105481,20230723,242,1017,8,2,0.0,1566.98,772.84,794.14,Europe
105482,20230715,187,1087,11,7,0.05,2517.49,1818.88,698.61,Asia Pacific
105483,20241228,30,1056,5,2,0.0,1690.35,833.8,856.55,North America
105484,20231012,1,1032,13,4,0.2,663.68,463.88,199.8,Asia Pacific
105485,20230715,64,1040,8,3,0.0,1931.28,1037.79,893.49,Europe
105486,20231103,38,1058,7,8,0.0,3786.64,2579.6,1207.04,Europe
105487,20230114,89,1009,1,1,0.0,274.34,175.62,98.72,North America
105488,20251216,20,1091,5,2,0.0,1918.73,918.22,1000.51,North America
105489,20241223,86,1057,11,1,0.0,595.73,285.81,309.92,Asia Pacific
105490,20250218,190,1053,6,2,0.15,697.45,414.41,283.04,Europe
105491,20240612,33,1079,3,3,0.05,617.11,332.2,284.91,North America
105492,20250308,17,1004,11,1,0.1,524.15,300.63,223.52,Asia Pacific
105493,20231210,11,1035,9,5,0.05,2177.88,1550.2,627.68,Europe
105494,20230728,113,1078,12,6,0.0,3222.3,1622.94,1599.36,Asia Pacific
105495,20241002,241,1017,9,4,0.15,2983.53,1731.16,1252.37,Europe
105496,20230909,21,1065,7,1,0.1,229.32,169.88,59.44,Europe
105497,20230928,171,1021,7,2,0.05,74.78,37.16,37.62,Europe
105498,20250708,136,1013,5,1,0.0,183.33,104.0,79.33,North America
105499,20240223,4,1087,13,1,0.0,424.0,291.02,132.98,Asia Pacific
105500,20250305,168,1074,11,3,0.0,146.12,94.23,51.89,Asia Pacific
105501,20241225,116,1092,8,1,0.0,226.74,119.72,107.02,Europe
105502,20240308,53,1055,4,2,0.0,386.67,267.57,119.1,North America
105503,20230419,180,1013,7,2,0.1,266.13,167.74,98.39,Europe
105504,20241002,41,1037,5,5,0.0,3113.32,1591.58,1521.74,North America
105505,20251206,113,1020,15,2,0.0,230.37,131.96,98.41,Asia Pacific
105506,20240114,59,1093,7,3,0.0,1982.2,1101.41,880.79,Europe
105507,20250815,209,1096,3,3,0.0,2508.69,1341.69,1167.0,North America
105508,20230413,121,1095,13,2,0.0,176.1,83.56,92.54,Asia Pacific
105509,20250610,12,1055,6,1,0.0,214.05,148.12,65.93,Europe
105510,20250503,133,1006,8,5,0.15,2623.14,2069.62,553.52,Europe
105511,20251116,155,1059,8,5,0.05,3760.12,2216.87,1543.25,Europe
105512,20240613,56,1049,12,2,0.15,40.0,33.69,6.31,Asia Pacific
105513,20241109,149,1069,4,1,0.0,362.0,166.47,195.53,North America
105514,20250915,240,1028,3,3,0.0,219.41,148.61,70.8,North America
105515,20240303,179,1006,10,5,0.0,2787.4,1869.34,918.06,Europe
105516,20250401,184,1042,10,1,0.0,252.48,158.52,93.96,Europe
105517,20250720,68,1057,9,4,0.0,2638.22,1265.74,1372.48,Europe
105518,20251127,85,1023,9,1,0.05,266.86,158.88,107.98,Europe
105519,20240525,33,1035,2,2,0.0,1027.04,694.49,332.55,North America
105520,20240128,110,1016,2,4,0.0,296.26,137.54,158.72,North America
105521,20241213,125,1003,7,2,0.05,123.64,62.59,61.05,Europe
105522,20240508,245,1039,12,2,0.0,461.1,328.36,132.74,Asia Pacific
105523,20240630,130,1085,7,5,0.2,1606.08,1526.78,79.3,Europe
105524,20240816,60,1070,10,1,0.2,526.85,431.39,95.46,Europe
105525,20240124,51,1077,13,4,0.05,2547.34,1766.6,780.74,Asia Pacific
105526,20230607,82,1079,7,2,0.0,386.66,197.74,188.92,Europe
105527,20251024,107,1061,14,1,0.05,215.26,161.96,53.3,Asia Pacific
105528,20230616,237,1063,9,6,0.15,3471.77,1968.72,1503.05,Europe
105529,20250817,131,1037,4,2,0.2,1103.0,704.84,398.16,North America
105530,20240213,200,1094,1,1,0.0,364.11,239.92,124.19,North America
105531,20230713,226,1030,13,3,0.0,734.4,475.59,258.81,Asia Pacific
105532,20230823,15,1012,5,2,0.0,743.06,370.3,372.76,North America
105533,20241218,220,1039,14,4,0.2,737.77,656.72,81.05,Asia Pacific
105534,20250326,138,1034,13,3,0.2,224.33,128.15,96.18,Asia Pacific
105535,20240208,164,1010,3,3,0.0,1181.54,828.84,352.7,North America
105536,20250611,6,1048,9,4,0.0,1767.25,1048.94,718.31,Europe
105537,20241108,171,1081,7,5,0.0,2547.38,1429.34,1118.04,Europe
105538,20230309,195,1027,15,5,0.2,2054.48,1205.85,848.63,Asia Pacific
105539,20230329,171,1078,7,3,0.05,1530.59,811.47,719.12,Europe
105540,20230805,156,1018,4,2,0.0,347.86,250.64,97.22,North America
105541,20230101,24,1045,13,1,0.1,91.3,52.24,39.06,Asia Pacific
105542,20230520,26,1032,15,2,0.05,394.06,231.94,162.12,Asia Pacific
105543,20240909,64,1070,10,2,0.0,1317.12,862.78,454.34,Europe
105544,20230513,147,1047,15,4,0.0,2159.8,1238.12,921.68,Asia Pacific
105545,20230627,90,1000,13,3,0.2,791.23,458.82,332.41,Asia Pacific
105546,20250320,43,1020,9,5,0.0,575.92,329.9,246.02,Europe
105547,20240115,134,1042,10,3,0.2,547.3,429.54,117.76,Europe
105548,20250626,43,1061,8,2,0.05,430.51,323.91,106.6,Europe
105549,20241019,22,1030,3,3,0.2,658.02,532.66,125.36,North America
105550,20240325,237,1081,6,3,0.0,1528.43,857.61,670.82,Europe
105551,20240808,84,1074,3,9,0.0,395.94,255.33,140.61,North America
105552,20240407,180,1096,10,2,0.2,1208.49,807.9,400.59,Europe
105553,20250916,16,1031,13,2,0.15,1135.73,824.23,311.5,Asia Pacific
105554,20230502,205,1089,15,4,0.0,2135.72,1500.04,635.68,Asia Pacific
105555,20230117,134,1025,8,3,0.05,2208.92,1163.97,1044.95,Europe
105556,20231123,199,1020,7,7,0.2,520.18,372.47,147.71,Europe
105557,20231114,38,1065,9,4,0.05,968.24,679.52,288.72,Europe
105558,20250319,136,1077,5,2,0.0,1484.35,977.94,506.41,North America
105559,20240517,62,1072,6,3,0.15,447.42,394.83,52.59,Europe
105560,20230429,136,1020,3,4,0.0,371.56,212.84,158.72,North America
105561,20241210,196,1021,15,11,0.0,484.92,228.91,256.01,Asia Pacific
105562,20230214,224,1057,4,3,0.05,1515.91,765.57,750.34,North America
105563,20231110,218,1004,4,5,0.15,1996.1,1212.2,783.9,North America
105564,20240222,221,1056,15,1,0.2,676.14,416.9,259.24,Asia Pacific
105565,20240709,234,1056,7,3,0.0,2535.52,1250.69,1284.83,Europe
105566,20231122,208,1078,3,4,0.1,1933.38,1081.96,851.42,North America
105567,20240529,76,1046,13,4,0.15,2100.07,1368.68,731.39,Asia Pacific
105568,20230802,105,1043,8,5,0.0,2746.9,1465.95,1280.95,Europe
105569,20230315,111,1073,8,5,0.05,2045.87,1228.9,816.97,Europe
105570,20240523,110,1084,5,5,0.05,205.72,118.22,87.5,North America
105571,20231128,211,1056,15,2,0.15,1282.85,744.46,538.39,Asia Pacific
105572,20241118,167,1006,10,7,0.0,3902.36,2617.07,1285.29,Europe
105573,20241018,41,1094,4,4,0.0,1456.45,959.66,496.79,North America
105574,20251024,11,1081,9,2,0.0,1128.13,633.0,495.13,Europe
105575,20240822,234,1017,9,5,0.15,3729.41,2163.95,1565.46,Europe
105576,20251211,242,1027,8,4,0.15,2165.42,1196.2,969.22,Europe
105577,20231121,221,1088,13,4,0.0,1832.12,1111.68,720.44,Asia Pacific
105578,20250918,143,1028,6,2,0.15,124.33,99.08,25.25,Europe
105579,20241217,73,1090,6,8,0.1,1579.82,1251.89,327.93,Europe
105580,20241223,104,1004,9,4,0.1,1893.71,1086.13,807.58,Europe
105581,20231004,128,1054,13,2,0.0,261.2,190.76,70.44,Asia Pacific
105582,20240619,41,1042,5,2,0.0,456.09,286.36,169.73,North America
105583,20230601,115,1052,9,5,0.05,2631.93,1817.45,814.48,Europe
105584,20250812,80,1083,4,3,0.15,611.31,489.96,121.35,North America
105585,20230916,58,1026,11,5,0.0,3959.1,1880.5,2078.6,Asia Pacific
105586,20231120,165,1004,15,5,0.0,2348.35,1212.2,1136.15,Asia Pacific
105587,20251013,89,1089,5,5,0.0,3310.37,2325.06,985.31,North America
105588,20250518,103,1016,8,2,0.0,164.0,76.14,87.86,Europe
105589,20241118,3,1009,2,5,0.2,1229.04,983.47,245.57,North America
105590,20231106,104,1036,8,7,0.15,86.87,50.26,36.61,Europe
105591,20250313,236,1009,4,3,0.0,1020.54,653.31,367.23,North America
105592,20251215,191,1018,7,2,0.0,431.35,310.79,120.56,Europe
105593,20240911,100,1046,8,5,0.0,3088.34,1710.86,1377.48,Europe
105594,20240417,54,1042,3,4,0.15,775.35,572.72,202.63,North America
105595,20240405,9,1053,7,4,0.05,1408.14,748.61,659.53,Europe
105596,20250324,6,1013,9,2,0.0,366.67,208.0,158.67,Europe
105597,20250425,92,1099,5,3,0.0,2646.67,1322.09,1324.58,North America
105598,20241028,65,1090,4,1,0.0,219.42,156.49,62.93,North America
105599,20230919,75,1054,5,5,0.2,522.4,476.9,45.5,North America
105600,20231221,15,1019,5,4,0.0,1867.6,1101.08,766.52,North America
105601,20250208,217,1011,1,1,0.1,218.98,149.3,69.68,North America
105602,20230629,130,1083,10,5,0.0,966.65,658.55,308.1,Europe
105603,20230307,68,1014,7,5,0.05,1523.28,1195.0,328.28,Europe
105604,20250330,70,1065,1,5,0.2,1263.81,1053.26,210.55,North America
105605,20230620,56,1034,12,2,0.0,150.76,68.9,81.86,Asia Pacific
105606,20240418,24,1093,14,4,0.0,2642.93,1468.54,1174.39,Asia Pacific
105607,20240617,180,1013,6,3,0.0,496.78,281.8,214.98,Europe
105608,20240314,234,1007,8,4,0.1,453.8,344.15,109.65,Europe
105609,20250414,50,1098,12,2,0.2,1219.82,723.54,496.28,Asia Pacific
105610,20230815,194,1092,7,4,0.15,688.33,427.56,260.77,Europe
105611,20240317,51,1025,15,1,0.05,824.66,434.55,390.11,Asia Pacific
105612,20240131,225,1056,15,3,0.15,2155.19,1250.69,904.5,Asia Pacific
105613,20241228,113,1081,11,7,0.1,3209.7,2001.08,1208.62,Asia Pacific
105614,20230325,13,1037,4,5,0.0,2779.75,1421.05,1358.7,North America
105615,20251102,147,1094,12,1,0.0,403.12,265.62,137.5,Asia Pacific
105616,20241123,24,1075,13,5,0.2,2469.96,2037.11,432.85,Asia Pacific
105617,20240507,174,1013,8,4,0.0,662.37,375.74,286.63,Europe
105618,20250827,102,1053,12,1,0.0,410.27,207.2,203.07,Asia Pacific
105619,20231219,213,1029,5,5,0.0,182.05,114.3,67.75,North America
105620,20251216,78,1063,10,9,0.05,7217.21,3661.82,3555.39,Europe
105621,20230209,22,1077,2,1,0.0,598.53,394.33,204.2,North America
105622,20241001,96,1098,9,4,0.15,2341.27,1307.04,1034.23,Europe
105623,20230622,226,1044,12,4,0.1,2207.34,1421.8,785.54,Asia Pacific
105624,20230916,212,1067,8,3,0.0,1801.44,1132.35,669.09,Europe
105625,20240531,74,1082,6,4,0.2,299.01,182.16,116.85,Europe
105626,20241230,99,1005,3,2,0.15,54.32,29.41,24.91,North America
105627,20240606,177,1005,13,2,0.0,63.91,29.41,34.5,Asia Pacific
105628,20250418,68,1071,6,3,0.0,1176.9,749.25,427.65,Europe
105629,20230427,196,1017,14,6,0.0,4700.94,2318.52,2382.42,Asia Pacific
105630,20230703,13,1049,2,5,0.15,89.29,75.2,14.09,North America
105631,20230611,69,1017,5,1,0.0,783.49,386.42,397.07,North America
105632,20240626,211,1056,13,2,0.15,1436.8,833.8,603.0,Asia Pacific
105633,20250418,159,1066,12,3,0.1,281.1,194.74,86.36,Asia Pacific
105634,20251225,126,1090,15,7,0.2,1360.4,1212.77,147.63,Asia Pacific
105635,20251229,198,1087,13,8,0.0,3755.41,2577.61,1177.8,Asia Pacific
105636,20240322,95,1095,5,2,0.0,197.23,93.59,103.64,North America
105637,20240220,194,1077,8,3,0.05,1910.51,1324.95,585.56,Europe
105638,20240615,203,1031,9,1,0.0,603.42,372.23,231.19,Europe
105639,20240316,187,1060,14,4,0.0,3057.02,1451.25,1605.77,Asia Pacific
105640,20250107,32,1071,14,4,0.1,1412.28,998.99,413.29,Asia Pacific
105641,20240408,237,1012,7,6,0.2,1997.35,1244.21,753.14,Europe
105642,20240131,123,1001,15,3,0.15,1544.7,988.31,556.39,Asia Pacific
105643,20241211,30,1057,5,4,0.2,1906.33,1143.25,763.08,North America
105644,20240130,182,1012,9,1,0.0,416.11,207.37,208.74,Europe
105645,20231122,247,1058,5,7,0.2,2650.65,2257.15,393.5,North America
105646,20250119,119,1079,7,2,0.05,455.49,245.2,210.29,Europe
105647,20251229,163,1026,2,4,0.15,3338.31,1865.46,1472.85,North America
105648,20241003,75,1030,1,2,0.0,548.35,355.11,193.24,North America
105649,20230802,161,1056,3,6,0.0,4527.72,2233.38,2294.34,North America
105650,20240104,248,1064,6,2,0.15,25.97,17.36,8.61,Europe
105651,20230218,208,1034,2,4,0.05,286.44,137.8,148.64,North America
105652,20251211,101,1014,7,1,0.0,397.66,296.36,101.3,Europe
105653,20230513,5,1057,5,1,0.15,452.11,255.19,196.92,North America
105654,20250925,152,1043,9,4,0.0,2724.92,1454.22,1270.7,Europe
105655,20250224,88,1094,11,5,0.0,2015.62,1328.1,687.52,Asia Pacific
105656,20240108,144,1066,14,3,0.0,282.11,175.9,106.21,Asia Pacific
105657,20240423,44,1041,1,3,0.05,587.87,455.95,131.92,North America
105658,20250411,70,1066,3,3,0.15,265.48,194.74,70.74,North America
105659,20241011,74,1021,6,2,0.05,83.76,41.62,42.14,Europe
105660,20241112,230,1065,15,15,0.1,3852.58,2853.98,998.6,Asia Pacific
105661,20241118,189,1095,12,2,0.0,197.23,93.59,103.64,Asia Pacific
105662,20230323,4,1024,14,3,0.1,874.77,662.85,211.92,Asia Pacific
105663,20230328,142,1094,3,5,0.15,1381.68,1071.05,310.63,North America
105664,20230813,26,1006,13,1,0.05,472.86,333.81,139.05,Asia Pacific
105665,20230116,110,1074,4,1,0.0,39.28,25.33,13.95,North America
105666,20250401,84,1062,2,5,0.1,893.19,589.19,304.0,North America
105667,20230612,220,1004,15,1,0.0,469.67,242.44,227.23,Asia Pacific
105668,20240528,183,1091,10,2,0.1,1559.74,829.36,730.38,Europe
105669,20231216,198,1012,13,7,0.0,2600.71,1296.05,1304.66,Asia Pacific
105670,20241111,226,1076,12,2,0.0,242.61,139.4,103.21,Asia Pacific
105671,20230630,132,1032,8,4,0.15,705.16,463.88,241.28,Europe
105672,20250112,142,1034,3,3,0.05,266.39,128.15,138.24,North America
105673,20241021,29,1055,14,3,0.0,580.0,401.35,178.65,Asia Pacific
105674,20240507,26,1024,12,2,0.2,580.59,494.93,85.66,Asia Pacific
105675,20250711,30,1058,4,2,0.2,939.09,799.68,139.41,North America
105676,20230508,124,1075,2,3,0.1,1488.59,1091.31,397.28,North America
105677,20240718,98,1036,10,2,0.2,26.16,16.08,10.08,Europe
105678,20240703,104,1007,6,3,0.1,340.35,258.12,82.23,Europe
105679,20240328,77,1049,10,1,0.0,23.53,16.84,6.69,Europe
105680,20240415,200,1019,3,5,0.0,2614.64,1541.51,1073.13,North America
105681,20250914,21,1050,7,2,0.1,72.76,43.18,29.58,Europe
105682,20250107,21,1089,9,1,0.0,662.07,465.01,197.06,Europe
105683,20230812,165,1072,12,3,0.05,446.48,352.53,93.95,Asia Pacific
105684,20230603,151,1007,11,5,0.0,562.75,384.1,178.65,Asia Pacific
105685,20240713,184,1002,7,3,0.2,257.97,223.88,34.09,Europe
105686,20231217,193,1083,6,2,0.0,386.66,263.42,123.24,Europe
105687,20231215,246,1091,9,4,0.1,2785.25,1481.0,1304.25,Europe
105688,20230701,126,1007,11,1,0.0,112.55,76.82,35.73,Asia Pacific
105689,20240928,168,1057,11,3,0.05,1697.82,857.44,840.38,Asia Pacific
105690,20251014,60,1027,7,3,0.0,1910.67,897.15,1013.52,Europe
105691,20230628,197,1085,13,3,0.2,860.4,817.92,42.48,Asia Pacific
105692,20251128,46,1022,8,1,0.15,214.3,132.95,81.35,Europe
105693,20250210,157,1004,13,4,0.1,2096.61,1202.5,894.11,Asia Pacific
105694,20250612,237,1035,8,2,0.05,1080.23,768.9,311.33,Europe
105695,20251023,136,1036,2,1,0.15,15.39,8.9,6.49,North America
105696,20251012,154,1021,10,2,0.0,97.61,46.08,51.53,Europe
